,_api,_json,created_at,id,id_str,text,truncated,entities,metadata,source,source_url,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,author,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang
0,<tweepy.api.API object at 0x000002A55F21F220>,"{'created_at': 'Sun Sep 20 22:50:57 +0000 2020', 'id': 1307814532186808320, 'id_str': '1307814532186808320', 'text': ""Alaskans own 48,829 shares of Ht Media Ltd, worth $31,718.58. It's in the Media &amp; Entertainment industry, based in 🇮🇳 India."", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://benmatheson.github.io/"" rel=""nofollow"">pfdbot</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 906021147015135232, 'id_str': '906021147015135232', 'name': 'PFD Bot', 'screen_name': 'pfdbot', 'location': 'Anchorage, AK', 'description': 'Tweeting out the companies Alaskans own in the Permanent Fund. Not affiliated with anything. Data from: https://t.co/DOqzPRLNQ0 A bot by @benmatheson.', 'url': 'https://t.co/cum0F6SCOd', 'entities': {'url': {'urls': [{'url': 'https://t.co/cum0F6SCOd', 'expanded_url': 'http://benmatheson.github.io', 'display_url': 'benmatheson.github.io', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/DOqzPRLNQ0', 'expanded_url': 'http://www.apfc.org/', 'display_url': 'apfc.org', 'indices': [104, 127]}]}}, 'protected': False, 'followers_count': 556, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Fri Sep 08 05:07:29 +0000 2017', 'favourites_count': 1, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 87436, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1147949682082979840/wkkY9AYt_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1147949682082979840/wkkY9AYt_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/906021147015135232/1506224674', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",2020-09-20 22:50:57,1307814532186808320,1307814532186808320,"Alaskans own 48,829 shares of Ht Media Ltd, worth $31,718.58. It's in the Media &amp; Entertainment industry, based in 🇮🇳 India.",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",pfdbot,https://benmatheson.github.io/,,,,,,"User(_api=<tweepy.api.API object at 0x000002A55F21F220>, _json={'id': 906021147015135232, 'id_str': '906021147015135232', 'name': 'PFD Bot', 'screen_name': 'pfdbot', 'location': 'Anchorage, AK', 'description': 'Tweeting out the companies Alaskans own in the Permanent Fund. Not affiliated with anything. Data from: https://t.co/DOqzPRLNQ0 A bot by @benmatheson.', 'url': 'https://t.co/cum0F6SCOd', 'entities': {'url': {'urls': [{'url': 'https://t.co/cum0F6SCOd', 'expanded_url': 'http://benmatheson.github.io', 'display_url': 'benmatheson.github.io', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/DOqzPRLNQ0', 'expanded_url': 'http://www.apfc.org/', 'display_url': 'apfc.org', 'indices': [104, 127]}]}}, 'protected': False, 'followers_count': 556, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Fri Sep 08 05:07:29 +0000 2017', 'favourites_count': 1, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 87436, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1147949682082979840/wkkY9AYt_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1147949682082979840/wkkY9AYt_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/906021147015135232/1506224674', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=906021147015135232, id_str='906021147015135232', name='PFD Bot', screen_name='pfdbot', location='Anchorage, AK', description='Tweeting out the companies Alaskans own in the Permanent Fund. Not affiliated with anything. Data from: https://t.co/DOqzPRLNQ0 A bot by @benmatheson.', url='https://t.co/cum0F6SCOd', entities={'url': {'urls': [{'url': 'https://t.co/cum0F6SCOd', 'expanded_url': 'http://benmatheson.github.io', 'display_url': 'benmatheson.github.io', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/DOqzPRLNQ0', 'expanded_url': 'http://www.apfc.org/', 'display_url': 'apfc.org', 'indices': [104, 127]}]}}, protected=False, followers_count=556, friends_count=0, listed_count=0, created_at=datetime.datetime(2017, 9, 8, 5, 7, 29), favourites_count=1, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=87436, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1147949682082979840/wkkY9AYt_normal.png', profile_image_url_https='https://pbs.twimg.com/profile_images/1147949682082979840/wkkY9AYt_normal.png', profile_banner_url='https://pbs.twimg.com/profile_banners/906021147015135232/1506224674', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","User(_api=<tweepy.api.API object at 0x000002A55F21F220>, _json={'id': 906021147015135232, 'id_str': '906021147015135232', 'name': 'PFD Bot', 'screen_name': 'pfdbot', 'location': 'Anchorage, AK', 'description': 'Tweeting out the companies Alaskans own in the Permanent Fund. Not affiliated with anything. Data from: https://t.co/DOqzPRLNQ0 A bot by @benmatheson.', 'url': 'https://t.co/cum0F6SCOd', 'entities': {'url': {'urls': [{'url': 'https://t.co/cum0F6SCOd', 'expanded_url': 'http://benmatheson.github.io', 'display_url': 'benmatheson.github.io', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/DOqzPRLNQ0', 'expanded_url': 'http://www.apfc.org/', 'display_url': 'apfc.org', 'indices': [104, 127]}]}}, 'protected': False, 'followers_count': 556, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Fri Sep 08 05:07:29 +0000 2017', 'favourites_count': 1, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 87436, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1147949682082979840/wkkY9AYt_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1147949682082979840/wkkY9AYt_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/906021147015135232/1506224674', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=906021147015135232, id_str='906021147015135232', name='PFD Bot', screen_name='pfdbot', location='Anchorage, AK', description='Tweeting out the companies Alaskans own in the Permanent Fund. Not affiliated with anything. Data from: https://t.co/DOqzPRLNQ0 A bot by @benmatheson.', url='https://t.co/cum0F6SCOd', entities={'url': {'urls': [{'url': 'https://t.co/cum0F6SCOd', 'expanded_url': 'http://benmatheson.github.io', 'display_url': 'benmatheson.github.io', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/DOqzPRLNQ0', 'expanded_url': 'http://www.apfc.org/', 'display_url': 'apfc.org', 'indices': [104, 127]}]}}, protected=False, followers_count=556, friends_count=0, listed_count=0, created_at=datetime.datetime(2017, 9, 8, 5, 7, 29), favourites_count=1, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=87436, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1147949682082979840/wkkY9AYt_normal.png', profile_image_url_https='https://pbs.twimg.com/profile_images/1147949682082979840/wkkY9AYt_normal.png', profile_banner_url='https://pbs.twimg.com/profile_banners/906021147015135232/1506224674', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",,,,,False,0,0,False,False,en
