,_api,_json,created_at,id,id_str,text,truncated,entities,metadata,source,source_url,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,author,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,retweeted_status,quoted_status_id,quoted_status_id_str,quoted_status,possibly_sensitive
0,<tweepy.api.API object at 0x000001E2CEB7E220>,"{'created_at': 'Thu Sep 24 10:16:21 +0000 2020', 'id': 1309074184081993736, 'id_str': '1309074184081993736', 'text': '@Adani_Gas The sms that you had sent was for 22nd Sep to do maintenance activity but surprisingly it didnt happen t… https://t.co/XSa3eZ03QV', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Adani_Gas', 'name': 'Adani Gas', 'id': 778243527981490176, 'id_str': '778243527981490176', 'indices': [0, 10]}], 'urls': [{'url': 'https://t.co/XSa3eZ03QV', 'expanded_url': 'https://twitter.com/i/web/status/1309074184081993736', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1309072403125895168, 'in_reply_to_status_id_str': '1309072403125895168', 'in_reply_to_user_id': 778243527981490176, 'in_reply_to_user_id_str': '778243527981490176', 'in_reply_to_screen_name': 'Adani_Gas', 'user': {'id': 751031734708408320, 'id_str': '751031734708408320', 'name': 'Shilpa Rajpoot 🇮🇳', 'screen_name': 'rajpoot_shilpa', 'location': 'Faridabad, India', 'description': 'Proud Indian 🇮🇳.. Jai hind', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 38, 'friends_count': 229, 'listed_count': 0, 'created_at': 'Thu Jul 07 12:34:53 +0000 2016', 'favourites_count': 1827, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 396, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/900029847262580737/q6nkAvi0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/900029847262580737/q6nkAvi0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/751031734708408320/1503418733', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",2020-09-24 10:16:21,1309074184081993736,1309074184081993736,@Adani_Gas The sms that you had sent was for 22nd Sep to do maintenance activity but surprisingly it didnt happen t… https://t.co/XSa3eZ03QV,True,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Adani_Gas', 'name': 'Adani Gas', 'id': 778243527981490176, 'id_str': '778243527981490176', 'indices': [0, 10]}], 'urls': [{'url': 'https://t.co/XSa3eZ03QV', 'expanded_url': 'https://twitter.com/i/web/status/1309074184081993736', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for iPhone,http://twitter.com/download/iphone,1.3090724031258952e+18,1309072403125895168,7.782435279814902e+17,778243527981490176,Adani_Gas,"User(_api=<tweepy.api.API object at 0x000001E2CEB7E220>, _json={'id': 751031734708408320, 'id_str': '751031734708408320', 'name': 'Shilpa Rajpoot 🇮🇳', 'screen_name': 'rajpoot_shilpa', 'location': 'Faridabad, India', 'description': 'Proud Indian 🇮🇳.. Jai hind', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 38, 'friends_count': 229, 'listed_count': 0, 'created_at': 'Thu Jul 07 12:34:53 +0000 2016', 'favourites_count': 1827, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 396, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/900029847262580737/q6nkAvi0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/900029847262580737/q6nkAvi0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/751031734708408320/1503418733', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=751031734708408320, id_str='751031734708408320', name='Shilpa Rajpoot 🇮🇳', screen_name='rajpoot_shilpa', location='Faridabad, India', description='Proud Indian 🇮🇳.. Jai hind', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=38, friends_count=229, listed_count=0, created_at=datetime.datetime(2016, 7, 7, 12, 34, 53), favourites_count=1827, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=396, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/900029847262580737/q6nkAvi0_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/900029847262580737/q6nkAvi0_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/751031734708408320/1503418733', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","User(_api=<tweepy.api.API object at 0x000001E2CEB7E220>, _json={'id': 751031734708408320, 'id_str': '751031734708408320', 'name': 'Shilpa Rajpoot 🇮🇳', 'screen_name': 'rajpoot_shilpa', 'location': 'Faridabad, India', 'description': 'Proud Indian 🇮🇳.. Jai hind', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 38, 'friends_count': 229, 'listed_count': 0, 'created_at': 'Thu Jul 07 12:34:53 +0000 2016', 'favourites_count': 1827, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 396, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/900029847262580737/q6nkAvi0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/900029847262580737/q6nkAvi0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/751031734708408320/1503418733', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=751031734708408320, id_str='751031734708408320', name='Shilpa Rajpoot 🇮🇳', screen_name='rajpoot_shilpa', location='Faridabad, India', description='Proud Indian 🇮🇳.. Jai hind', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=38, friends_count=229, listed_count=0, created_at=datetime.datetime(2016, 7, 7, 12, 34, 53), favourites_count=1827, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=396, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/900029847262580737/q6nkAvi0_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/900029847262580737/q6nkAvi0_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/751031734708408320/1503418733', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",,,,,False,0,0,False,False,en,,,,,
