,_api,_json,created_at,id,id_str,text,truncated,entities,metadata,source,source_url,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,author,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,possibly_sensitive
0,<tweepy.api.API object at 0x000001F46345E220>,"{'created_at': 'Thu Sep 24 06:26:51 +0000 2020', 'id': 1309016426368376832, 'id_str': '1309016426368376832', 'text': 'RT @odisha_tourism: Watch @sudarsansand on #AmaGharaAmaHandishala this weekend. Catch the best of #Odia cuisines every Saturday &amp; Sunday, 1…', 'truncated': False, 'entities': {'hashtags': [{'text': 'AmaGharaAmaHandishala', 'indices': [43, 65]}, {'text': 'Odia', 'indices': [98, 103]}], 'symbols': [], 'user_mentions': [{'screen_name': 'odisha_tourism', 'name': 'Odisha Tourism', 'id': 624591245, 'id_str': '624591245', 'indices': [3, 18]}, {'screen_name': 'sudarsansand', 'name': 'Sudarsan Pattnaik', 'id': 113826230, 'id_str': '113826230', 'indices': [26, 39]}], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 955753098676355073, 'id_str': '955753098676355073', 'name': 'SUMON GHOSH', 'screen_name': 'isumonghosh', 'location': 'Baherampur West Bengal', 'description': 'I AM A COLLEGE STUDENT &\nI AM BIG FAN OF @WWERomanReigns & @msdhoni', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 168, 'friends_count': 1668, 'listed_count': 0, 'created_at': 'Tue Jan 23 10:44:30 +0000 2018', 'favourites_count': 52475, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 56520, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1079219884347711490/1v4chIxN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1079219884347711490/1v4chIxN_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/955753098676355073/1568119263', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Wed Sep 23 14:12:31 +0000 2020', 'id': 1308771228153339904, 'id_str': '1308771228153339904', 'text': 'Watch @sudarsansand on #AmaGharaAmaHandishala this weekend. Catch the best of #Odia cuisines every Saturday &amp; Sunda… https://t.co/mJeGrFdiVi', 'truncated': True, 'entities': {'hashtags': [{'text': 'AmaGharaAmaHandishala', 'indices': [23, 45]}, {'text': 'Odia', 'indices': [78, 83]}], 'symbols': [], 'user_mentions': [{'screen_name': 'sudarsansand', 'name': 'Sudarsan Pattnaik', 'id': 113826230, 'id_str': '113826230', 'indices': [6, 19]}], 'urls': [{'url': 'https://t.co/mJeGrFdiVi', 'expanded_url': 'https://twitter.com/i/web/status/1308771228153339904', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 624591245, 'id_str': '624591245', 'name': 'Odisha Tourism', 'screen_name': 'odisha_tourism', 'location': 'Bhubaneswar', 'description': ""India's Best Kept Secret, Official Twitter handle Odisha Tourism,\nGovernment of Odisha #OdishaTourism #Odishaaah"", 'url': 'https://t.co/stRhFl6RqU', 'entities': {'url': {'urls': [{'url': 'https://t.co/stRhFl6RqU', 'expanded_url': 'http://www.odishatourism.gov.in', 'display_url': 'odishatourism.gov.in', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1160008, 'friends_count': 493, 'listed_count': 225, 'created_at': 'Mon Jul 02 11:33:58 +0000 2012', 'favourites_count': 5434, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 7121, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '9266CC', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme8/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme8/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1221686900328562689/hai9mCE4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1221686900328562689/hai9mCE4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/624591245/1600422060', 'profile_link_color': 'FAB81E', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EADEAA', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 9, 'favorite_count': 173, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 9, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",2020-09-24 06:26:51,1309016426368376832,1309016426368376832,"RT @odisha_tourism: Watch @sudarsansand on #AmaGharaAmaHandishala this weekend. Catch the best of #Odia cuisines every Saturday &amp; Sunday, 1…",False,"{'hashtags': [{'text': 'AmaGharaAmaHandishala', 'indices': [43, 65]}, {'text': 'Odia', 'indices': [98, 103]}], 'symbols': [], 'user_mentions': [{'screen_name': 'odisha_tourism', 'name': 'Odisha Tourism', 'id': 624591245, 'id_str': '624591245', 'indices': [3, 18]}, {'screen_name': 'sudarsansand', 'name': 'Sudarsan Pattnaik', 'id': 113826230, 'id_str': '113826230', 'indices': [26, 39]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,http://twitter.com/download/android,,,,,,"User(_api=<tweepy.api.API object at 0x000001F46345E220>, _json={'id': 955753098676355073, 'id_str': '955753098676355073', 'name': 'SUMON GHOSH', 'screen_name': 'isumonghosh', 'location': 'Baherampur West Bengal', 'description': 'I AM A COLLEGE STUDENT &\nI AM BIG FAN OF @WWERomanReigns & @msdhoni', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 168, 'friends_count': 1668, 'listed_count': 0, 'created_at': 'Tue Jan 23 10:44:30 +0000 2018', 'favourites_count': 52475, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 56520, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1079219884347711490/1v4chIxN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1079219884347711490/1v4chIxN_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/955753098676355073/1568119263', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=955753098676355073, id_str='955753098676355073', name='SUMON GHOSH', screen_name='isumonghosh', location='Baherampur West Bengal', description='I AM A COLLEGE STUDENT &\nI AM BIG FAN OF @WWERomanReigns & @msdhoni', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=168, friends_count=1668, listed_count=0, created_at=datetime.datetime(2018, 1, 23, 10, 44, 30), favourites_count=52475, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=56520, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1079219884347711490/1v4chIxN_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1079219884347711490/1v4chIxN_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/955753098676355073/1568119263', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","User(_api=<tweepy.api.API object at 0x000001F46345E220>, _json={'id': 955753098676355073, 'id_str': '955753098676355073', 'name': 'SUMON GHOSH', 'screen_name': 'isumonghosh', 'location': 'Baherampur West Bengal', 'description': 'I AM A COLLEGE STUDENT &\nI AM BIG FAN OF @WWERomanReigns & @msdhoni', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 168, 'friends_count': 1668, 'listed_count': 0, 'created_at': 'Tue Jan 23 10:44:30 +0000 2018', 'favourites_count': 52475, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 56520, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1079219884347711490/1v4chIxN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1079219884347711490/1v4chIxN_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/955753098676355073/1568119263', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=955753098676355073, id_str='955753098676355073', name='SUMON GHOSH', screen_name='isumonghosh', location='Baherampur West Bengal', description='I AM A COLLEGE STUDENT &\nI AM BIG FAN OF @WWERomanReigns & @msdhoni', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=168, friends_count=1668, listed_count=0, created_at=datetime.datetime(2018, 1, 23, 10, 44, 30), favourites_count=52475, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=56520, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1079219884347711490/1v4chIxN_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1079219884347711490/1v4chIxN_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/955753098676355073/1568119263', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",,,,,"Status(_api=<tweepy.api.API object at 0x000001F46345E220>, _json={'created_at': 'Wed Sep 23 14:12:31 +0000 2020', 'id': 1308771228153339904, 'id_str': '1308771228153339904', 'text': 'Watch @sudarsansand on #AmaGharaAmaHandishala this weekend. Catch the best of #Odia cuisines every Saturday &amp; Sunda… https://t.co/mJeGrFdiVi', 'truncated': True, 'entities': {'hashtags': [{'text': 'AmaGharaAmaHandishala', 'indices': [23, 45]}, {'text': 'Odia', 'indices': [78, 83]}], 'symbols': [], 'user_mentions': [{'screen_name': 'sudarsansand', 'name': 'Sudarsan Pattnaik', 'id': 113826230, 'id_str': '113826230', 'indices': [6, 19]}], 'urls': [{'url': 'https://t.co/mJeGrFdiVi', 'expanded_url': 'https://twitter.com/i/web/status/1308771228153339904', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 624591245, 'id_str': '624591245', 'name': 'Odisha Tourism', 'screen_name': 'odisha_tourism', 'location': 'Bhubaneswar', 'description': ""India's Best Kept Secret, Official Twitter handle Odisha Tourism,\nGovernment of Odisha #OdishaTourism #Odishaaah"", 'url': 'https://t.co/stRhFl6RqU', 'entities': {'url': {'urls': [{'url': 'https://t.co/stRhFl6RqU', 'expanded_url': 'http://www.odishatourism.gov.in', 'display_url': 'odishatourism.gov.in', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1160008, 'friends_count': 493, 'listed_count': 225, 'created_at': 'Mon Jul 02 11:33:58 +0000 2012', 'favourites_count': 5434, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 7121, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '9266CC', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme8/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme8/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1221686900328562689/hai9mCE4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1221686900328562689/hai9mCE4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/624591245/1600422060', 'profile_link_color': 'FAB81E', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EADEAA', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 9, 'favorite_count': 173, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, created_at=datetime.datetime(2020, 9, 23, 14, 12, 31), id=1308771228153339904, id_str='1308771228153339904', text='Watch @sudarsansand on #AmaGharaAmaHandishala this weekend. Catch the best of #Odia cuisines every Saturday &amp; Sunda… https://t.co/mJeGrFdiVi', truncated=True, entities={'hashtags': [{'text': 'AmaGharaAmaHandishala', 'indices': [23, 45]}, {'text': 'Odia', 'indices': [78, 83]}], 'symbols': [], 'user_mentions': [{'screen_name': 'sudarsansand', 'name': 'Sudarsan Pattnaik', 'id': 113826230, 'id_str': '113826230', 'indices': [6, 19]}], 'urls': [{'url': 'https://t.co/mJeGrFdiVi', 'expanded_url': 'https://twitter.com/i/web/status/1308771228153339904', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}]}, metadata={'iso_language_code': 'en', 'result_type': 'recent'}, source='Twitter for Android', source_url='http://twitter.com/download/android', in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, in_reply_to_screen_name=None, author=User(_api=<tweepy.api.API object at 0x000001F46345E220>, _json={'id': 624591245, 'id_str': '624591245', 'name': 'Odisha Tourism', 'screen_name': 'odisha_tourism', 'location': 'Bhubaneswar', 'description': ""India's Best Kept Secret, Official Twitter handle Odisha Tourism,\nGovernment of Odisha #OdishaTourism #Odishaaah"", 'url': 'https://t.co/stRhFl6RqU', 'entities': {'url': {'urls': [{'url': 'https://t.co/stRhFl6RqU', 'expanded_url': 'http://www.odishatourism.gov.in', 'display_url': 'odishatourism.gov.in', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1160008, 'friends_count': 493, 'listed_count': 225, 'created_at': 'Mon Jul 02 11:33:58 +0000 2012', 'favourites_count': 5434, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 7121, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '9266CC', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme8/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme8/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1221686900328562689/hai9mCE4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1221686900328562689/hai9mCE4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/624591245/1600422060', 'profile_link_color': 'FAB81E', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EADEAA', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=624591245, id_str='624591245', name='Odisha Tourism', screen_name='odisha_tourism', location='Bhubaneswar', description=""India's Best Kept Secret, Official Twitter handle Odisha Tourism,\nGovernment of Odisha #OdishaTourism #Odishaaah"", url='https://t.co/stRhFl6RqU', entities={'url': {'urls': [{'url': 'https://t.co/stRhFl6RqU', 'expanded_url': 'http://www.odishatourism.gov.in', 'display_url': 'odishatourism.gov.in', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=1160008, friends_count=493, listed_count=225, created_at=datetime.datetime(2012, 7, 2, 11, 33, 58), favourites_count=5434, utc_offset=None, time_zone=None, geo_enabled=True, verified=True, statuses_count=7121, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='9266CC', profile_background_image_url='http://abs.twimg.com/images/themes/theme8/bg.gif', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme8/bg.gif', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1221686900328562689/hai9mCE4_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1221686900328562689/hai9mCE4_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/624591245/1600422060', profile_link_color='FAB81E', profile_sidebar_border_color='FFFFFF', profile_sidebar_fill_color='EADEAA', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none'), user=User(_api=<tweepy.api.API object at 0x000001F46345E220>, _json={'id': 624591245, 'id_str': '624591245', 'name': 'Odisha Tourism', 'screen_name': 'odisha_tourism', 'location': 'Bhubaneswar', 'description': ""India's Best Kept Secret, Official Twitter handle Odisha Tourism,\nGovernment of Odisha #OdishaTourism #Odishaaah"", 'url': 'https://t.co/stRhFl6RqU', 'entities': {'url': {'urls': [{'url': 'https://t.co/stRhFl6RqU', 'expanded_url': 'http://www.odishatourism.gov.in', 'display_url': 'odishatourism.gov.in', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1160008, 'friends_count': 493, 'listed_count': 225, 'created_at': 'Mon Jul 02 11:33:58 +0000 2012', 'favourites_count': 5434, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 7121, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '9266CC', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme8/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme8/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1221686900328562689/hai9mCE4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1221686900328562689/hai9mCE4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/624591245/1600422060', 'profile_link_color': 'FAB81E', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EADEAA', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=624591245, id_str='624591245', name='Odisha Tourism', screen_name='odisha_tourism', location='Bhubaneswar', description=""India's Best Kept Secret, Official Twitter handle Odisha Tourism,\nGovernment of Odisha #OdishaTourism #Odishaaah"", url='https://t.co/stRhFl6RqU', entities={'url': {'urls': [{'url': 'https://t.co/stRhFl6RqU', 'expanded_url': 'http://www.odishatourism.gov.in', 'display_url': 'odishatourism.gov.in', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=1160008, friends_count=493, listed_count=225, created_at=datetime.datetime(2012, 7, 2, 11, 33, 58), favourites_count=5434, utc_offset=None, time_zone=None, geo_enabled=True, verified=True, statuses_count=7121, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='9266CC', profile_background_image_url='http://abs.twimg.com/images/themes/theme8/bg.gif', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme8/bg.gif', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1221686900328562689/hai9mCE4_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1221686900328562689/hai9mCE4_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/624591245/1600422060', profile_link_color='FAB81E', profile_sidebar_border_color='FFFFFF', profile_sidebar_fill_color='EADEAA', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none'), geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=9, favorite_count=173, favorited=False, retweeted=False, possibly_sensitive=False, lang='en')",False,9,0,False,False,en,
