,_api,_json,created_at,id,id_str,text,truncated,entities,metadata,source,source_url,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,author,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang
0,<tweepy.api.API object at 0x000001E55640E220>,"{'created_at': 'Tue Sep 22 15:58:31 +0000 2020', 'id': 1308435515356585984, 'id_str': '1308435515356585984', 'text': 'RT @shivrls: Emaar India Long pending issue , sales team not resolving it ? \nDealer name- SDR Infrabuild Pvt Ltd Lucknow\nUPRERA Number - UP…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'shivrls', 'name': 'SHIV SHARMA', 'id': 338846642, 'id_str': '338846642', 'indices': [3, 11]}], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1302852434021085185, 'id_str': '1302852434021085185', 'name': 'HIMANSHU CHANDRA', 'screen_name': 'HIMANSH01492930', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3, 'friends_count': 16, 'listed_count': 0, 'created_at': 'Mon Sep 07 06:13:40 +0000 2020', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 63, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Thu Sep 10 06:01:38 +0000 2020', 'id': 1303936654168653824, 'id_str': '1303936654168653824', 'text': 'Emaar India Long pending issue , sales team not resolving it ? \nDealer name- SDR Infrabuild Pvt Ltd Lucknow\nUPRERA… https://t.co/FBbATTUUPu', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/FBbATTUUPu', 'expanded_url': 'https://twitter.com/i/web/status/1303936654168653824', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 338846642, 'id_str': '338846642', 'name': 'SHIV SHARMA', 'screen_name': 'shivrls', 'location': 'Lucknow, India', 'description': 'SDR INFRABUILD PVT LTD, \nDirector', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 279, 'friends_count': 3907, 'listed_count': 0, 'created_at': 'Wed Jul 20 05:31:38 +0000 2011', 'favourites_count': 5, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 579, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3128519005/0c7377e06e63f230401dd4093320b238_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3128519005/0c7377e06e63f230401dd4093320b238_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/338846642/1600855943', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",2020-09-22 15:58:31,1308435515356585984,1308435515356585984,"RT @shivrls: Emaar India Long pending issue , sales team not resolving it ? 
Dealer name- SDR Infrabuild Pvt Ltd Lucknow
UPRERA Number - UP…",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'shivrls', 'name': 'SHIV SHARMA', 'id': 338846642, 'id_str': '338846642', 'indices': [3, 11]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,http://twitter.com/download/android,,,,,,"User(_api=<tweepy.api.API object at 0x000001E55640E220>, _json={'id': 1302852434021085185, 'id_str': '1302852434021085185', 'name': 'HIMANSHU CHANDRA', 'screen_name': 'HIMANSH01492930', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3, 'friends_count': 16, 'listed_count': 0, 'created_at': 'Mon Sep 07 06:13:40 +0000 2020', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 63, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1302852434021085185, id_str='1302852434021085185', name='HIMANSHU CHANDRA', screen_name='HIMANSH01492930', location='', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=3, friends_count=16, listed_count=0, created_at=datetime.datetime(2020, 9, 7, 6, 13, 40), favourites_count=0, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=63, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', profile_image_url_https='https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=True, following=False, follow_request_sent=False, notifications=False, translator_type='none')","User(_api=<tweepy.api.API object at 0x000001E55640E220>, _json={'id': 1302852434021085185, 'id_str': '1302852434021085185', 'name': 'HIMANSHU CHANDRA', 'screen_name': 'HIMANSH01492930', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3, 'friends_count': 16, 'listed_count': 0, 'created_at': 'Mon Sep 07 06:13:40 +0000 2020', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 63, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1302852434021085185, id_str='1302852434021085185', name='HIMANSHU CHANDRA', screen_name='HIMANSH01492930', location='', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=3, friends_count=16, listed_count=0, created_at=datetime.datetime(2020, 9, 7, 6, 13, 40), favourites_count=0, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=63, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', profile_image_url_https='https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=True, following=False, follow_request_sent=False, notifications=False, translator_type='none')",,,,,"Status(_api=<tweepy.api.API object at 0x000001E55640E220>, _json={'created_at': 'Thu Sep 10 06:01:38 +0000 2020', 'id': 1303936654168653824, 'id_str': '1303936654168653824', 'text': 'Emaar India Long pending issue , sales team not resolving it ? \nDealer name- SDR Infrabuild Pvt Ltd Lucknow\nUPRERA… https://t.co/FBbATTUUPu', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/FBbATTUUPu', 'expanded_url': 'https://twitter.com/i/web/status/1303936654168653824', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 338846642, 'id_str': '338846642', 'name': 'SHIV SHARMA', 'screen_name': 'shivrls', 'location': 'Lucknow, India', 'description': 'SDR INFRABUILD PVT LTD, \nDirector', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 279, 'friends_count': 3907, 'listed_count': 0, 'created_at': 'Wed Jul 20 05:31:38 +0000 2011', 'favourites_count': 5, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 579, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3128519005/0c7377e06e63f230401dd4093320b238_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3128519005/0c7377e06e63f230401dd4093320b238_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/338846642/1600855943', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}, created_at=datetime.datetime(2020, 9, 10, 6, 1, 38), id=1303936654168653824, id_str='1303936654168653824', text='Emaar India Long pending issue , sales team not resolving it ? \nDealer name- SDR Infrabuild Pvt Ltd Lucknow\nUPRERA… https://t.co/FBbATTUUPu', truncated=True, entities={'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/FBbATTUUPu', 'expanded_url': 'https://twitter.com/i/web/status/1303936654168653824', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}, metadata={'iso_language_code': 'en', 'result_type': 'recent'}, source='Twitter for Android', source_url='http://twitter.com/download/android', in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, in_reply_to_screen_name=None, author=User(_api=<tweepy.api.API object at 0x000001E55640E220>, _json={'id': 338846642, 'id_str': '338846642', 'name': 'SHIV SHARMA', 'screen_name': 'shivrls', 'location': 'Lucknow, India', 'description': 'SDR INFRABUILD PVT LTD, \nDirector', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 279, 'friends_count': 3907, 'listed_count': 0, 'created_at': 'Wed Jul 20 05:31:38 +0000 2011', 'favourites_count': 5, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 579, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3128519005/0c7377e06e63f230401dd4093320b238_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3128519005/0c7377e06e63f230401dd4093320b238_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/338846642/1600855943', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=338846642, id_str='338846642', name='SHIV SHARMA', screen_name='shivrls', location='Lucknow, India', description='SDR INFRABUILD PVT LTD, \nDirector', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=279, friends_count=3907, listed_count=0, created_at=datetime.datetime(2011, 7, 20, 5, 31, 38), favourites_count=5, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=579, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/3128519005/0c7377e06e63f230401dd4093320b238_normal.jpeg', profile_image_url_https='https://pbs.twimg.com/profile_images/3128519005/0c7377e06e63f230401dd4093320b238_normal.jpeg', profile_banner_url='https://pbs.twimg.com/profile_banners/338846642/1600855943', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none'), user=User(_api=<tweepy.api.API object at 0x000001E55640E220>, _json={'id': 338846642, 'id_str': '338846642', 'name': 'SHIV SHARMA', 'screen_name': 'shivrls', 'location': 'Lucknow, India', 'description': 'SDR INFRABUILD PVT LTD, \nDirector', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 279, 'friends_count': 3907, 'listed_count': 0, 'created_at': 'Wed Jul 20 05:31:38 +0000 2011', 'favourites_count': 5, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 579, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3128519005/0c7377e06e63f230401dd4093320b238_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3128519005/0c7377e06e63f230401dd4093320b238_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/338846642/1600855943', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=338846642, id_str='338846642', name='SHIV SHARMA', screen_name='shivrls', location='Lucknow, India', description='SDR INFRABUILD PVT LTD, \nDirector', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=279, friends_count=3907, listed_count=0, created_at=datetime.datetime(2011, 7, 20, 5, 31, 38), favourites_count=5, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=579, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/3128519005/0c7377e06e63f230401dd4093320b238_normal.jpeg', profile_image_url_https='https://pbs.twimg.com/profile_images/3128519005/0c7377e06e63f230401dd4093320b238_normal.jpeg', profile_banner_url='https://pbs.twimg.com/profile_banners/338846642/1600855943', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none'), geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=2, favorite_count=1, favorited=False, retweeted=False, lang='en')",False,2,0,False,False,en
