,_api,_json,created_at,id,id_str,text,truncated,entities,metadata,source,source_url,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,author,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status,extended_entities
0,<tweepy.api.API object at 0x000001DCC1B6E220>,"{'created_at': 'Thu Sep 24 11:13:33 +0000 2020', 'id': 1309088576936833027, 'id_str': '1309088576936833027', 'text': 'RT @CNBCTV18News: #RestartingIndia | With the industry reeling under #COVID19, how can the Govt help in reducing the cost of doing business…', 'truncated': False, 'entities': {'hashtags': [{'text': 'RestartingIndia', 'indices': [18, 34]}, {'text': 'COVID19', 'indices': [69, 77]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CNBCTV18News', 'name': 'CNBC-TV18', 'id': 631810714, 'id_str': '631810714', 'indices': [3, 16]}], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1258010172804534272, 'id_str': '1258010172804534272', 'name': 'Kapil Thakor', 'screen_name': 'KapilThakor16', 'location': '', 'description': 'Author, Professor, Analyst and believer in love', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 64, 'friends_count': 85, 'listed_count': 0, 'created_at': 'Wed May 06 12:26:30 +0000 2020', 'favourites_count': 367, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 4532, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1258010611654385664/mdSYtOEe_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1258010611654385664/mdSYtOEe_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1258010172804534272/1591093609', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Thu Sep 24 10:36:47 +0000 2020', 'id': 1309079327661846528, 'id_str': '1309079327661846528', 'text': '#RestartingIndia | With the industry reeling under #COVID19, how can the Govt help in reducing the cost of doing bu… https://t.co/OlKSRKlDoH', 'truncated': True, 'entities': {'hashtags': [{'text': 'RestartingIndia', 'indices': [0, 16]}, {'text': 'COVID19', 'indices': [51, 59]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OlKSRKlDoH', 'expanded_url': 'https://twitter.com/i/web/status/1309079327661846528', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 631810714, 'id_str': '631810714', 'name': 'CNBC-TV18', 'screen_name': 'CNBCTV18News', 'location': '', 'description': ""Follow business news with India's Leading Business News Channel, CNBC-TV18. For more updates, follow us on @CNBCTV18Live."", 'url': 'https://t.co/helWlj9d5V', 'entities': {'url': {'urls': [{'url': 'https://t.co/helWlj9d5V', 'expanded_url': 'http://www.cnbctv18.com', 'display_url': 'cnbctv18.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 817678, 'friends_count': 202, 'listed_count': 1333, 'created_at': 'Tue Jul 10 08:32:06 +0000 2012', 'favourites_count': 1077, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 175960, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/843653112103682049/E0CibaYX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/843653112103682049/E0CibaYX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/631810714/1600764049', 'profile_link_color': '000000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",2020-09-24 11:13:33,1309088576936833027,1309088576936833027,"RT @CNBCTV18News: #RestartingIndia | With the industry reeling under #COVID19, how can the Govt help in reducing the cost of doing business…",False,"{'hashtags': [{'text': 'RestartingIndia', 'indices': [18, 34]}, {'text': 'COVID19', 'indices': [69, 77]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CNBCTV18News', 'name': 'CNBC-TV18', 'id': 631810714, 'id_str': '631810714', 'indices': [3, 16]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for Android,http://twitter.com/download/android,,,,,,"User(_api=<tweepy.api.API object at 0x000001DCC1B6E220>, _json={'id': 1258010172804534272, 'id_str': '1258010172804534272', 'name': 'Kapil Thakor', 'screen_name': 'KapilThakor16', 'location': '', 'description': 'Author, Professor, Analyst and believer in love', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 64, 'friends_count': 85, 'listed_count': 0, 'created_at': 'Wed May 06 12:26:30 +0000 2020', 'favourites_count': 367, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 4532, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1258010611654385664/mdSYtOEe_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1258010611654385664/mdSYtOEe_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1258010172804534272/1591093609', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1258010172804534272, id_str='1258010172804534272', name='Kapil Thakor', screen_name='KapilThakor16', location='', description='Author, Professor, Analyst and believer in love', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=64, friends_count=85, listed_count=0, created_at=datetime.datetime(2020, 5, 6, 12, 26, 30), favourites_count=367, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=4532, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1258010611654385664/mdSYtOEe_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1258010611654385664/mdSYtOEe_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1258010172804534272/1591093609', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","User(_api=<tweepy.api.API object at 0x000001DCC1B6E220>, _json={'id': 1258010172804534272, 'id_str': '1258010172804534272', 'name': 'Kapil Thakor', 'screen_name': 'KapilThakor16', 'location': '', 'description': 'Author, Professor, Analyst and believer in love', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 64, 'friends_count': 85, 'listed_count': 0, 'created_at': 'Wed May 06 12:26:30 +0000 2020', 'favourites_count': 367, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 4532, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1258010611654385664/mdSYtOEe_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1258010611654385664/mdSYtOEe_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1258010172804534272/1591093609', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1258010172804534272, id_str='1258010172804534272', name='Kapil Thakor', screen_name='KapilThakor16', location='', description='Author, Professor, Analyst and believer in love', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=64, friends_count=85, listed_count=0, created_at=datetime.datetime(2020, 5, 6, 12, 26, 30), favourites_count=367, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=4532, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1258010611654385664/mdSYtOEe_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1258010611654385664/mdSYtOEe_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1258010172804534272/1591093609', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",,,,,"Status(_api=<tweepy.api.API object at 0x000001DCC1B6E220>, _json={'created_at': 'Thu Sep 24 10:36:47 +0000 2020', 'id': 1309079327661846528, 'id_str': '1309079327661846528', 'text': '#RestartingIndia | With the industry reeling under #COVID19, how can the Govt help in reducing the cost of doing bu… https://t.co/OlKSRKlDoH', 'truncated': True, 'entities': {'hashtags': [{'text': 'RestartingIndia', 'indices': [0, 16]}, {'text': 'COVID19', 'indices': [51, 59]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OlKSRKlDoH', 'expanded_url': 'https://twitter.com/i/web/status/1309079327661846528', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 631810714, 'id_str': '631810714', 'name': 'CNBC-TV18', 'screen_name': 'CNBCTV18News', 'location': '', 'description': ""Follow business news with India's Leading Business News Channel, CNBC-TV18. For more updates, follow us on @CNBCTV18Live."", 'url': 'https://t.co/helWlj9d5V', 'entities': {'url': {'urls': [{'url': 'https://t.co/helWlj9d5V', 'expanded_url': 'http://www.cnbctv18.com', 'display_url': 'cnbctv18.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 817678, 'friends_count': 202, 'listed_count': 1333, 'created_at': 'Tue Jul 10 08:32:06 +0000 2012', 'favourites_count': 1077, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 175960, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/843653112103682049/E0CibaYX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/843653112103682049/E0CibaYX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/631810714/1600764049', 'profile_link_color': '000000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, created_at=datetime.datetime(2020, 9, 24, 10, 36, 47), id=1309079327661846528, id_str='1309079327661846528', text='#RestartingIndia | With the industry reeling under #COVID19, how can the Govt help in reducing the cost of doing bu… https://t.co/OlKSRKlDoH', truncated=True, entities={'hashtags': [{'text': 'RestartingIndia', 'indices': [0, 16]}, {'text': 'COVID19', 'indices': [51, 59]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OlKSRKlDoH', 'expanded_url': 'https://twitter.com/i/web/status/1309079327661846528', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, metadata={'iso_language_code': 'en', 'result_type': 'recent'}, source='Periscope', source_url='https://periscope.tv', in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, in_reply_to_screen_name=None, author=User(_api=<tweepy.api.API object at 0x000001DCC1B6E220>, _json={'id': 631810714, 'id_str': '631810714', 'name': 'CNBC-TV18', 'screen_name': 'CNBCTV18News', 'location': '', 'description': ""Follow business news with India's Leading Business News Channel, CNBC-TV18. For more updates, follow us on @CNBCTV18Live."", 'url': 'https://t.co/helWlj9d5V', 'entities': {'url': {'urls': [{'url': 'https://t.co/helWlj9d5V', 'expanded_url': 'http://www.cnbctv18.com', 'display_url': 'cnbctv18.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 817678, 'friends_count': 202, 'listed_count': 1333, 'created_at': 'Tue Jul 10 08:32:06 +0000 2012', 'favourites_count': 1077, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 175960, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/843653112103682049/E0CibaYX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/843653112103682049/E0CibaYX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/631810714/1600764049', 'profile_link_color': '000000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=631810714, id_str='631810714', name='CNBC-TV18', screen_name='CNBCTV18News', location='', description=""Follow business news with India's Leading Business News Channel, CNBC-TV18. For more updates, follow us on @CNBCTV18Live."", url='https://t.co/helWlj9d5V', entities={'url': {'urls': [{'url': 'https://t.co/helWlj9d5V', 'expanded_url': 'http://www.cnbctv18.com', 'display_url': 'cnbctv18.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=817678, friends_count=202, listed_count=1333, created_at=datetime.datetime(2012, 7, 10, 8, 32, 6), favourites_count=1077, utc_offset=None, time_zone=None, geo_enabled=True, verified=True, statuses_count=175960, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='000000', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/843653112103682049/E0CibaYX_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/843653112103682049/E0CibaYX_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/631810714/1600764049', profile_link_color='000000', profile_sidebar_border_color='000000', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none'), user=User(_api=<tweepy.api.API object at 0x000001DCC1B6E220>, _json={'id': 631810714, 'id_str': '631810714', 'name': 'CNBC-TV18', 'screen_name': 'CNBCTV18News', 'location': '', 'description': ""Follow business news with India's Leading Business News Channel, CNBC-TV18. For more updates, follow us on @CNBCTV18Live."", 'url': 'https://t.co/helWlj9d5V', 'entities': {'url': {'urls': [{'url': 'https://t.co/helWlj9d5V', 'expanded_url': 'http://www.cnbctv18.com', 'display_url': 'cnbctv18.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 817678, 'friends_count': 202, 'listed_count': 1333, 'created_at': 'Tue Jul 10 08:32:06 +0000 2012', 'favourites_count': 1077, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 175960, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/843653112103682049/E0CibaYX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/843653112103682049/E0CibaYX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/631810714/1600764049', 'profile_link_color': '000000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=631810714, id_str='631810714', name='CNBC-TV18', screen_name='CNBCTV18News', location='', description=""Follow business news with India's Leading Business News Channel, CNBC-TV18. For more updates, follow us on @CNBCTV18Live."", url='https://t.co/helWlj9d5V', entities={'url': {'urls': [{'url': 'https://t.co/helWlj9d5V', 'expanded_url': 'http://www.cnbctv18.com', 'display_url': 'cnbctv18.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=817678, friends_count=202, listed_count=1333, created_at=datetime.datetime(2012, 7, 10, 8, 32, 6), favourites_count=1077, utc_offset=None, time_zone=None, geo_enabled=True, verified=True, statuses_count=175960, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='000000', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/843653112103682049/E0CibaYX_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/843653112103682049/E0CibaYX_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/631810714/1600764049', profile_link_color='000000', profile_sidebar_border_color='000000', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none'), geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=2, favorite_count=1, favorited=False, retweeted=False, possibly_sensitive=False, lang='en')",False,2,0,False,False,en,,,,,
