,_api,_json,created_at,id,id_str,text,truncated,entities,metadata,source,source_url,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,author,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,possibly_sensitive,quoted_status_id,quoted_status_id_str,extended_entities,quoted_status
0,<tweepy.api.API object at 0x0000020E9D08E220>,"{'created_at': 'Thu Sep 24 10:32:52 +0000 2020', 'id': 1309078342457589761, 'id_str': '1309078342457589761', 'text': 'RT @KEC_Intl: KEC achieves a significant milestone for the 500 kV Pluak Daeng Substation expansion project in Thailand; Successfully revamp…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KEC_Intl', 'name': 'KEC International', 'id': 3114559391, 'id_str': '3114559391', 'indices': [3, 12]}], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 522897872, 'id_str': '522897872', 'name': 'Vimal Gupta', 'screen_name': 'vimal13970', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 27, 'friends_count': 83, 'listed_count': 0, 'created_at': 'Tue Mar 13 04:58:56 +0000 2012', 'favourites_count': 835, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 50, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1216988332279783424/y5ks6fh9_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1216988332279783424/y5ks6fh9_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Thu Sep 24 05:28:09 +0000 2020', 'id': 1309001656214978560, 'id_str': '1309001656214978560', 'text': 'KEC achieves a significant milestone for the 500 kV Pluak Daeng Substation expansion project in Thailand; Successfu… https://t.co/Koy5lyJF7J', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Koy5lyJF7J', 'expanded_url': 'https://twitter.com/i/web/status/1309001656214978560', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 3114559391, 'id_str': '3114559391', 'name': 'KEC International', 'screen_name': 'KEC_Intl', 'location': 'Mumbai, India', 'description': 'A USD 1.7 billion diversified global Infrastructure EPC Major and a world leader in Power Transmission EPC. An @RPGEnterprises Company.', 'url': 'https://t.co/1tTyUlaweU', 'entities': {'url': {'urls': [{'url': 'https://t.co/1tTyUlaweU', 'expanded_url': 'http://www.kecrpg.com', 'display_url': 'kecrpg.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4169, 'friends_count': 112, 'listed_count': 6, 'created_at': 'Wed Mar 25 11:46:02 +0000 2015', 'favourites_count': 996, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1008, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/985749010244751360/SpImnXoy_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/985749010244751360/SpImnXoy_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3114559391/1559795817', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3, 'favorite_count': 37, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 3, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",2020-09-24 10:32:52,1309078342457589761,1309078342457589761,RT @KEC_Intl: KEC achieves a significant milestone for the 500 kV Pluak Daeng Substation expansion project in Thailand; Successfully revamp…,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KEC_Intl', 'name': 'KEC International', 'id': 3114559391, 'id_str': '3114559391', 'indices': [3, 12]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for iPhone,http://twitter.com/download/iphone,,,,,,"User(_api=<tweepy.api.API object at 0x0000020E9D08E220>, _json={'id': 522897872, 'id_str': '522897872', 'name': 'Vimal Gupta', 'screen_name': 'vimal13970', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 27, 'friends_count': 83, 'listed_count': 0, 'created_at': 'Tue Mar 13 04:58:56 +0000 2012', 'favourites_count': 835, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 50, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1216988332279783424/y5ks6fh9_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1216988332279783424/y5ks6fh9_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=522897872, id_str='522897872', name='Vimal Gupta', screen_name='vimal13970', location='', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=27, friends_count=83, listed_count=0, created_at=datetime.datetime(2012, 3, 13, 4, 58, 56), favourites_count=835, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=50, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1216988332279783424/y5ks6fh9_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1216988332279783424/y5ks6fh9_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","User(_api=<tweepy.api.API object at 0x0000020E9D08E220>, _json={'id': 522897872, 'id_str': '522897872', 'name': 'Vimal Gupta', 'screen_name': 'vimal13970', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 27, 'friends_count': 83, 'listed_count': 0, 'created_at': 'Tue Mar 13 04:58:56 +0000 2012', 'favourites_count': 835, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 50, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1216988332279783424/y5ks6fh9_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1216988332279783424/y5ks6fh9_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=522897872, id_str='522897872', name='Vimal Gupta', screen_name='vimal13970', location='', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=27, friends_count=83, listed_count=0, created_at=datetime.datetime(2012, 3, 13, 4, 58, 56), favourites_count=835, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=50, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1216988332279783424/y5ks6fh9_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1216988332279783424/y5ks6fh9_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",,,,,"Status(_api=<tweepy.api.API object at 0x0000020E9D08E220>, _json={'created_at': 'Thu Sep 24 05:28:09 +0000 2020', 'id': 1309001656214978560, 'id_str': '1309001656214978560', 'text': 'KEC achieves a significant milestone for the 500 kV Pluak Daeng Substation expansion project in Thailand; Successfu… https://t.co/Koy5lyJF7J', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Koy5lyJF7J', 'expanded_url': 'https://twitter.com/i/web/status/1309001656214978560', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 3114559391, 'id_str': '3114559391', 'name': 'KEC International', 'screen_name': 'KEC_Intl', 'location': 'Mumbai, India', 'description': 'A USD 1.7 billion diversified global Infrastructure EPC Major and a world leader in Power Transmission EPC. An @RPGEnterprises Company.', 'url': 'https://t.co/1tTyUlaweU', 'entities': {'url': {'urls': [{'url': 'https://t.co/1tTyUlaweU', 'expanded_url': 'http://www.kecrpg.com', 'display_url': 'kecrpg.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4169, 'friends_count': 112, 'listed_count': 6, 'created_at': 'Wed Mar 25 11:46:02 +0000 2015', 'favourites_count': 996, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1008, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/985749010244751360/SpImnXoy_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/985749010244751360/SpImnXoy_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3114559391/1559795817', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3, 'favorite_count': 37, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, created_at=datetime.datetime(2020, 9, 24, 5, 28, 9), id=1309001656214978560, id_str='1309001656214978560', text='KEC achieves a significant milestone for the 500 kV Pluak Daeng Substation expansion project in Thailand; Successfu… https://t.co/Koy5lyJF7J', truncated=True, entities={'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Koy5lyJF7J', 'expanded_url': 'https://twitter.com/i/web/status/1309001656214978560', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, metadata={'iso_language_code': 'en', 'result_type': 'recent'}, source='Twitter Web App', source_url='https://mobile.twitter.com', in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, in_reply_to_screen_name=None, author=User(_api=<tweepy.api.API object at 0x0000020E9D08E220>, _json={'id': 3114559391, 'id_str': '3114559391', 'name': 'KEC International', 'screen_name': 'KEC_Intl', 'location': 'Mumbai, India', 'description': 'A USD 1.7 billion diversified global Infrastructure EPC Major and a world leader in Power Transmission EPC. An @RPGEnterprises Company.', 'url': 'https://t.co/1tTyUlaweU', 'entities': {'url': {'urls': [{'url': 'https://t.co/1tTyUlaweU', 'expanded_url': 'http://www.kecrpg.com', 'display_url': 'kecrpg.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4169, 'friends_count': 112, 'listed_count': 6, 'created_at': 'Wed Mar 25 11:46:02 +0000 2015', 'favourites_count': 996, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1008, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/985749010244751360/SpImnXoy_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/985749010244751360/SpImnXoy_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3114559391/1559795817', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=3114559391, id_str='3114559391', name='KEC International', screen_name='KEC_Intl', location='Mumbai, India', description='A USD 1.7 billion diversified global Infrastructure EPC Major and a world leader in Power Transmission EPC. An @RPGEnterprises Company.', url='https://t.co/1tTyUlaweU', entities={'url': {'urls': [{'url': 'https://t.co/1tTyUlaweU', 'expanded_url': 'http://www.kecrpg.com', 'display_url': 'kecrpg.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=4169, friends_count=112, listed_count=6, created_at=datetime.datetime(2015, 3, 25, 11, 46, 2), favourites_count=996, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=1008, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/985749010244751360/SpImnXoy_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/985749010244751360/SpImnXoy_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/3114559391/1559795817', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none'), user=User(_api=<tweepy.api.API object at 0x0000020E9D08E220>, _json={'id': 3114559391, 'id_str': '3114559391', 'name': 'KEC International', 'screen_name': 'KEC_Intl', 'location': 'Mumbai, India', 'description': 'A USD 1.7 billion diversified global Infrastructure EPC Major and a world leader in Power Transmission EPC. An @RPGEnterprises Company.', 'url': 'https://t.co/1tTyUlaweU', 'entities': {'url': {'urls': [{'url': 'https://t.co/1tTyUlaweU', 'expanded_url': 'http://www.kecrpg.com', 'display_url': 'kecrpg.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4169, 'friends_count': 112, 'listed_count': 6, 'created_at': 'Wed Mar 25 11:46:02 +0000 2015', 'favourites_count': 996, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1008, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/985749010244751360/SpImnXoy_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/985749010244751360/SpImnXoy_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3114559391/1559795817', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=3114559391, id_str='3114559391', name='KEC International', screen_name='KEC_Intl', location='Mumbai, India', description='A USD 1.7 billion diversified global Infrastructure EPC Major and a world leader in Power Transmission EPC. An @RPGEnterprises Company.', url='https://t.co/1tTyUlaweU', entities={'url': {'urls': [{'url': 'https://t.co/1tTyUlaweU', 'expanded_url': 'http://www.kecrpg.com', 'display_url': 'kecrpg.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=4169, friends_count=112, listed_count=6, created_at=datetime.datetime(2015, 3, 25, 11, 46, 2), favourites_count=996, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=1008, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/985749010244751360/SpImnXoy_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/985749010244751360/SpImnXoy_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/3114559391/1559795817', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none'), geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=3, favorite_count=37, favorited=False, retweeted=False, possibly_sensitive=False, lang='en')",False,3,0,False,False,en,,,,,
