,_api,_json,created_at,id,id_str,text,truncated,entities,metadata,source,source_url,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,author,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,retweeted_status
0,<tweepy.api.API object at 0x00000240ECC1E220>,"{'created_at': 'Thu Sep 24 07:09:40 +0000 2020', 'id': 1309027201459912704, 'id_str': '1309027201459912704', 'text': '#emaar_india #sco_plots_gurgaon #emaar_business_district_65_plots #dsgproperties #golf_extn_road_properties… https://t.co/yz3nobfBKr', 'truncated': True, 'entities': {'hashtags': [{'text': 'emaar_india', 'indices': [0, 12]}, {'text': 'sco_plots_gurgaon', 'indices': [13, 31]}, {'text': 'emaar_business_district_65_plots', 'indices': [32, 65]}, {'text': 'dsgproperties', 'indices': [66, 80]}, {'text': 'golf_extn_road_properties', 'indices': [81, 107]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/yz3nobfBKr', 'expanded_url': 'https://twitter.com/i/web/status/1309027201459912704', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]}, 'metadata': {'iso_language_code': 'und', 'result_type': 'recent'}, 'source': '<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 2291060204, 'id_str': '2291060204', 'name': 'DSG PROPERTIES', 'screen_name': 'DSGPROPERTIES63', 'location': 'FARIDABAD, GURGAON INDIA', 'description': 'We as commercial and residential real estate agents work with leading real-estate builders to ensure that we leverage our core competencies.', 'url': 'http://t.co/UJtY9GuCg3', 'entities': {'url': {'urls': [{'url': 'http://t.co/UJtY9GuCg3', 'expanded_url': 'http://www.dsgproperties.in', 'display_url': 'dsgproperties.in', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 237, 'friends_count': 145, 'listed_count': 1, 'created_at': 'Tue Jan 14 12:00:42 +0000 2014', 'favourites_count': 178, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2771, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/980826982907817985/yVLwWmxS_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/980826982907817985/yVLwWmxS_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2291060204/1522378681', 'profile_link_color': '981CEB', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': True, 'lang': 'und'}",2020-09-24 07:09:40,1309027201459912704,1309027201459912704,#emaar_india #sco_plots_gurgaon #emaar_business_district_65_plots #dsgproperties #golf_extn_road_properties… https://t.co/yz3nobfBKr,True,"{'hashtags': [{'text': 'emaar_india', 'indices': [0, 12]}, {'text': 'sco_plots_gurgaon', 'indices': [13, 31]}, {'text': 'emaar_business_district_65_plots', 'indices': [32, 65]}, {'text': 'dsgproperties', 'indices': [66, 80]}, {'text': 'golf_extn_road_properties', 'indices': [81, 107]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/yz3nobfBKr', 'expanded_url': 'https://twitter.com/i/web/status/1309027201459912704', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]}","{'iso_language_code': 'und', 'result_type': 'recent'}",LinkedIn,http://www.linkedin.com/,,,,,,"User(_api=<tweepy.api.API object at 0x00000240ECC1E220>, _json={'id': 2291060204, 'id_str': '2291060204', 'name': 'DSG PROPERTIES', 'screen_name': 'DSGPROPERTIES63', 'location': 'FARIDABAD, GURGAON INDIA', 'description': 'We as commercial and residential real estate agents work with leading real-estate builders to ensure that we leverage our core competencies.', 'url': 'http://t.co/UJtY9GuCg3', 'entities': {'url': {'urls': [{'url': 'http://t.co/UJtY9GuCg3', 'expanded_url': 'http://www.dsgproperties.in', 'display_url': 'dsgproperties.in', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 237, 'friends_count': 145, 'listed_count': 1, 'created_at': 'Tue Jan 14 12:00:42 +0000 2014', 'favourites_count': 178, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2771, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/980826982907817985/yVLwWmxS_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/980826982907817985/yVLwWmxS_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2291060204/1522378681', 'profile_link_color': '981CEB', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=2291060204, id_str='2291060204', name='DSG PROPERTIES', screen_name='DSGPROPERTIES63', location='FARIDABAD, GURGAON INDIA', description='We as commercial and residential real estate agents work with leading real-estate builders to ensure that we leverage our core competencies.', url='http://t.co/UJtY9GuCg3', entities={'url': {'urls': [{'url': 'http://t.co/UJtY9GuCg3', 'expanded_url': 'http://www.dsgproperties.in', 'display_url': 'dsgproperties.in', 'indices': [0, 22]}]}, 'description': {'urls': []}}, protected=False, followers_count=237, friends_count=145, listed_count=1, created_at=datetime.datetime(2014, 1, 14, 12, 0, 42), favourites_count=178, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=2771, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='000000', profile_background_image_url='http://abs.twimg.com/images/themes/theme4/bg.gif', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme4/bg.gif', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/980826982907817985/yVLwWmxS_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/980826982907817985/yVLwWmxS_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/2291060204/1522378681', profile_link_color='981CEB', profile_sidebar_border_color='000000', profile_sidebar_fill_color='000000', profile_text_color='000000', profile_use_background_image=False, has_extended_profile=True, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","User(_api=<tweepy.api.API object at 0x00000240ECC1E220>, _json={'id': 2291060204, 'id_str': '2291060204', 'name': 'DSG PROPERTIES', 'screen_name': 'DSGPROPERTIES63', 'location': 'FARIDABAD, GURGAON INDIA', 'description': 'We as commercial and residential real estate agents work with leading real-estate builders to ensure that we leverage our core competencies.', 'url': 'http://t.co/UJtY9GuCg3', 'entities': {'url': {'urls': [{'url': 'http://t.co/UJtY9GuCg3', 'expanded_url': 'http://www.dsgproperties.in', 'display_url': 'dsgproperties.in', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 237, 'friends_count': 145, 'listed_count': 1, 'created_at': 'Tue Jan 14 12:00:42 +0000 2014', 'favourites_count': 178, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2771, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/980826982907817985/yVLwWmxS_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/980826982907817985/yVLwWmxS_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2291060204/1522378681', 'profile_link_color': '981CEB', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=2291060204, id_str='2291060204', name='DSG PROPERTIES', screen_name='DSGPROPERTIES63', location='FARIDABAD, GURGAON INDIA', description='We as commercial and residential real estate agents work with leading real-estate builders to ensure that we leverage our core competencies.', url='http://t.co/UJtY9GuCg3', entities={'url': {'urls': [{'url': 'http://t.co/UJtY9GuCg3', 'expanded_url': 'http://www.dsgproperties.in', 'display_url': 'dsgproperties.in', 'indices': [0, 22]}]}, 'description': {'urls': []}}, protected=False, followers_count=237, friends_count=145, listed_count=1, created_at=datetime.datetime(2014, 1, 14, 12, 0, 42), favourites_count=178, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=2771, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='000000', profile_background_image_url='http://abs.twimg.com/images/themes/theme4/bg.gif', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme4/bg.gif', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/980826982907817985/yVLwWmxS_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/980826982907817985/yVLwWmxS_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/2291060204/1522378681', profile_link_color='981CEB', profile_sidebar_border_color='000000', profile_sidebar_fill_color='000000', profile_text_color='000000', profile_use_background_image=False, has_extended_profile=True, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",,,,,False,0,0,False,False,True,und,
