,_api,_json,created_at,id,id_str,text,truncated,entities,metadata,source,source_url,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,author,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,possibly_sensitive
0,<tweepy.api.API object at 0x000001AF7C05E220>,"{'created_at': 'Thu Sep 24 02:16:34 +0000 2020', 'id': 1308953442900205573, 'id_str': '1308953442900205573', 'text': 'RT @SobhaLtd: Home is a long-term tangible asset that provides reassurance and contentment over other financial assets, especially in the l…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SobhaLtd', 'name': 'SOBHA Limited', 'id': 358121097, 'id_str': '358121097', 'indices': [3, 12]}], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 417315819, 'id_str': '417315819', 'name': 'SURESH GANIGA', 'screen_name': 'SURESHGANIGA', 'location': 'Bengaluru, India', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 8, 'friends_count': 7, 'listed_count': 0, 'created_at': 'Sun Nov 20 19:46:08 +0000 2011', 'favourites_count': 228, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 208, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1260241191150460930/rTmIxxx1_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1260241191150460930/rTmIxxx1_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Thu Sep 24 02:00:10 +0000 2020', 'id': 1308949315197566976, 'id_str': '1308949315197566976', 'text': 'Home is a long-term tangible asset that provides reassurance and contentment over other financial assets, especiall… https://t.co/jaWPTVjciR', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jaWPTVjciR', 'expanded_url': 'https://twitter.com/i/web/status/1308949315197566976', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 358121097, 'id_str': '358121097', 'name': 'SOBHA Limited', 'screen_name': 'SobhaLtd', 'location': 'India', 'description': ""India's fastest-growing and only self-reliant #RealEstate developer. \n#SOBHA #PassionAtWork"", 'url': 'https://t.co/pW1b4H8cbT', 'entities': {'url': {'urls': [{'url': 'https://t.co/pW1b4H8cbT', 'expanded_url': 'https://pxlme.me/yAs94XAE', 'display_url': 'pxlme.me/yAs94XAE', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 11127, 'friends_count': 2635, 'listed_count': 296, 'created_at': 'Fri Aug 19 12:15:59 +0000 2011', 'favourites_count': 3385, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 15837, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/940112667477340161/G19GXX2A_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/940112667477340161/G19GXX2A_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/358121097/1597418718', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 4, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",2020-09-24 02:16:34,1308953442900205573,1308953442900205573,"RT @SobhaLtd: Home is a long-term tangible asset that provides reassurance and contentment over other financial assets, especially in the l…",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SobhaLtd', 'name': 'SOBHA Limited', 'id': 358121097, 'id_str': '358121097', 'indices': [3, 12]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for iPhone,http://twitter.com/download/iphone,,,,,,"User(_api=<tweepy.api.API object at 0x000001AF7C05E220>, _json={'id': 417315819, 'id_str': '417315819', 'name': 'SURESH GANIGA', 'screen_name': 'SURESHGANIGA', 'location': 'Bengaluru, India', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 8, 'friends_count': 7, 'listed_count': 0, 'created_at': 'Sun Nov 20 19:46:08 +0000 2011', 'favourites_count': 228, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 208, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1260241191150460930/rTmIxxx1_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1260241191150460930/rTmIxxx1_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=417315819, id_str='417315819', name='SURESH GANIGA', screen_name='SURESHGANIGA', location='Bengaluru, India', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=8, friends_count=7, listed_count=0, created_at=datetime.datetime(2011, 11, 20, 19, 46, 8), favourites_count=228, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=208, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1260241191150460930/rTmIxxx1_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1260241191150460930/rTmIxxx1_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","User(_api=<tweepy.api.API object at 0x000001AF7C05E220>, _json={'id': 417315819, 'id_str': '417315819', 'name': 'SURESH GANIGA', 'screen_name': 'SURESHGANIGA', 'location': 'Bengaluru, India', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 8, 'friends_count': 7, 'listed_count': 0, 'created_at': 'Sun Nov 20 19:46:08 +0000 2011', 'favourites_count': 228, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 208, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1260241191150460930/rTmIxxx1_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1260241191150460930/rTmIxxx1_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=417315819, id_str='417315819', name='SURESH GANIGA', screen_name='SURESHGANIGA', location='Bengaluru, India', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=8, friends_count=7, listed_count=0, created_at=datetime.datetime(2011, 11, 20, 19, 46, 8), favourites_count=228, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=208, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1260241191150460930/rTmIxxx1_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1260241191150460930/rTmIxxx1_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",,,,,"Status(_api=<tweepy.api.API object at 0x000001AF7C05E220>, _json={'created_at': 'Thu Sep 24 02:00:10 +0000 2020', 'id': 1308949315197566976, 'id_str': '1308949315197566976', 'text': 'Home is a long-term tangible asset that provides reassurance and contentment over other financial assets, especiall… https://t.co/jaWPTVjciR', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jaWPTVjciR', 'expanded_url': 'https://twitter.com/i/web/status/1308949315197566976', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 358121097, 'id_str': '358121097', 'name': 'SOBHA Limited', 'screen_name': 'SobhaLtd', 'location': 'India', 'description': ""India's fastest-growing and only self-reliant #RealEstate developer. \n#SOBHA #PassionAtWork"", 'url': 'https://t.co/pW1b4H8cbT', 'entities': {'url': {'urls': [{'url': 'https://t.co/pW1b4H8cbT', 'expanded_url': 'https://pxlme.me/yAs94XAE', 'display_url': 'pxlme.me/yAs94XAE', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 11127, 'friends_count': 2635, 'listed_count': 296, 'created_at': 'Fri Aug 19 12:15:59 +0000 2011', 'favourites_count': 3385, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 15837, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/940112667477340161/G19GXX2A_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/940112667477340161/G19GXX2A_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/358121097/1597418718', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 4, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, created_at=datetime.datetime(2020, 9, 24, 2, 0, 10), id=1308949315197566976, id_str='1308949315197566976', text='Home is a long-term tangible asset that provides reassurance and contentment over other financial assets, especiall… https://t.co/jaWPTVjciR', truncated=True, entities={'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jaWPTVjciR', 'expanded_url': 'https://twitter.com/i/web/status/1308949315197566976', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, metadata={'iso_language_code': 'en', 'result_type': 'recent'}, source='Hootsuite Inc.', source_url='https://www.hootsuite.com', in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, in_reply_to_screen_name=None, author=User(_api=<tweepy.api.API object at 0x000001AF7C05E220>, _json={'id': 358121097, 'id_str': '358121097', 'name': 'SOBHA Limited', 'screen_name': 'SobhaLtd', 'location': 'India', 'description': ""India's fastest-growing and only self-reliant #RealEstate developer. \n#SOBHA #PassionAtWork"", 'url': 'https://t.co/pW1b4H8cbT', 'entities': {'url': {'urls': [{'url': 'https://t.co/pW1b4H8cbT', 'expanded_url': 'https://pxlme.me/yAs94XAE', 'display_url': 'pxlme.me/yAs94XAE', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 11127, 'friends_count': 2635, 'listed_count': 296, 'created_at': 'Fri Aug 19 12:15:59 +0000 2011', 'favourites_count': 3385, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 15837, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/940112667477340161/G19GXX2A_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/940112667477340161/G19GXX2A_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/358121097/1597418718', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=358121097, id_str='358121097', name='SOBHA Limited', screen_name='SobhaLtd', location='India', description=""India's fastest-growing and only self-reliant #RealEstate developer. \n#SOBHA #PassionAtWork"", url='https://t.co/pW1b4H8cbT', entities={'url': {'urls': [{'url': 'https://t.co/pW1b4H8cbT', 'expanded_url': 'https://pxlme.me/yAs94XAE', 'display_url': 'pxlme.me/yAs94XAE', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=11127, friends_count=2635, listed_count=296, created_at=datetime.datetime(2011, 8, 19, 12, 15, 59), favourites_count=3385, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=15837, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='FFFFFF', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/940112667477340161/G19GXX2A_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/940112667477340161/G19GXX2A_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/358121097/1597418718', profile_link_color='1B95E0', profile_sidebar_border_color='FFFFFF', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=False, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none'), user=User(_api=<tweepy.api.API object at 0x000001AF7C05E220>, _json={'id': 358121097, 'id_str': '358121097', 'name': 'SOBHA Limited', 'screen_name': 'SobhaLtd', 'location': 'India', 'description': ""India's fastest-growing and only self-reliant #RealEstate developer. \n#SOBHA #PassionAtWork"", 'url': 'https://t.co/pW1b4H8cbT', 'entities': {'url': {'urls': [{'url': 'https://t.co/pW1b4H8cbT', 'expanded_url': 'https://pxlme.me/yAs94XAE', 'display_url': 'pxlme.me/yAs94XAE', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 11127, 'friends_count': 2635, 'listed_count': 296, 'created_at': 'Fri Aug 19 12:15:59 +0000 2011', 'favourites_count': 3385, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 15837, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/940112667477340161/G19GXX2A_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/940112667477340161/G19GXX2A_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/358121097/1597418718', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=358121097, id_str='358121097', name='SOBHA Limited', screen_name='SobhaLtd', location='India', description=""India's fastest-growing and only self-reliant #RealEstate developer. \n#SOBHA #PassionAtWork"", url='https://t.co/pW1b4H8cbT', entities={'url': {'urls': [{'url': 'https://t.co/pW1b4H8cbT', 'expanded_url': 'https://pxlme.me/yAs94XAE', 'display_url': 'pxlme.me/yAs94XAE', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=11127, friends_count=2635, listed_count=296, created_at=datetime.datetime(2011, 8, 19, 12, 15, 59), favourites_count=3385, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=15837, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='FFFFFF', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/940112667477340161/G19GXX2A_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/940112667477340161/G19GXX2A_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/358121097/1597418718', profile_link_color='1B95E0', profile_sidebar_border_color='FFFFFF', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=False, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none'), geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=1, favorite_count=4, favorited=False, retweeted=False, possibly_sensitive=False, lang='en')",False,1,0,False,False,en,
